chrom	start	end
AE017150.2	856464	856480
AE017150.2	858431	858447
AE017150.2	858685	858701
AE017150.2	859139	859155
AE017150.2	859486	859508
AE017150.2	859536	859556
AE017150.2	859557	859577
AE017150.2	859590	859606
AE017150.2	859790	859806
AE017150.2	859917	859939
AE017150.2	860527	860543
AE017150.2	861302	861320
AE017150.2	861506	861522
AE017150.2	862036	862056
AE017150.2	862304	862320
AE017150.2	862549	862565
AE017150.2	863188	863204
AE017150.2	864138	864154
AE017150.2	864358	864374
AE017150.2	864458	864476
AE017150.2	864687	864703
AE017150.2	865018	865034
AE017150.2	866221	866245
AE017150.2	869115	869131
AE017150.2	869713	869729
AE017150.2	869830	869846
AE017150.2	870370	870386
AE017150.2	870796	870812
AE017150.2	871425	871441
AE017150.2	872415	872431
AE017150.2	872708	872724
AE017150.2	873160	873176
AE017150.2	873974	873990
AE017150.2	873996	874012
AE017150.2	874095	874111
AE017150.2	878760	878776
AE017150.2	879222	879238
AE017150.2	882082	882100
AE017150.2	882323	882339
AE017150.2	883749	883765
AE017150.2	884109	884125
AE017150.2	884304	884328
AE017150.2	884628	884644
AE017150.2	885789	885809
AE017150.2	886172	886188
AE017150.2	887740	887758
AE017150.2	888956	888978
AE017150.2	890183	890207
AE017150.2	890702	890722
AE017150.2	891414	891430
AE017150.2	891528	891544
AE017150.2	892391	892407
AE017150.2	893017	893033
AE017150.2	894272	894288
AE017150.2	894756	894772
AE017150.2	894801	894819
AE017150.2	897412	897428
AE017150.2	897534	897550
AE017150.2	898967	898983
AE017150.2	899565	899581
AE017150.2	900633	900649
AE017150.2	901863	901879
AE017150.2	901911	901927
AE017150.2	903204	903220
AE017150.2	904233	904249
AE017150.2	904661	904679
AE017150.2	905070	905092
AE017150.2	905939	905963
AE017150.2	906181	906197
AE017150.2	907160	907176
AE017150.2	911101	911117
AE017150.2	912008	912028
AE017150.2	912807	912823
AE017150.2	913037	913055
AE017150.2	913496	913516
AE017150.2	913892	913908
AE017150.2	914077	914093
AE017150.2	914838	914856
AE017150.2	915438	915454
AE017150.2	915879	915901
AE017150.2	916026	916042
AE017150.2	916161	916177
AE017150.2	916247	916263
AE017150.2	916335	916351
AE017150.2	916359	916383
AE017150.2	916488	916504
AE017150.2	916566	916582
AE017150.2	917880	917896
AE017150.2	919603	919619
AE017150.2	920219	920243
AE017150.2	920267	920291
AE017150.2	920862	920878
AE017150.2	920953	920969
AE017150.2	921689	921705
AE017150.2	922017	922033
AE017150.2	922068	922084
AE017150.2	922252	922268
AE017150.2	922651	922667
AE017150.2	923721	923737
AE017150.2	924072	924088
AE017150.2	924341	924357
AE017150.2	924463	924479
AE017150.2	928097	928119
AE017150.2	928298	928318
AE017150.2	928501	928517
AE017150.2	929561	929581
AE017150.2	930168	930184
AE017150.2	930705	930721
AE017150.2	930765	930781
AE017150.2	932426	932446
AE017150.2	933053	933069
AE017150.2	933864	933882
AE017150.2	934994	935010
AE017150.2	935039	935055
AE017150.2	935902	935918
AE017150.2	935951	935971
AE017150.2	937867	937883
AE017150.2	938323	938341
AE017150.2	939089	939105
AE017150.2	940200	940216
AE017150.2	940952	940968
AE017150.2	942013	942033
AE017150.2	942217	942233
AE017150.2	943328	943344
AE017150.2	944080	944096
AE017150.2	945083	945099
AE017150.2	945280	945296
AE017150.2	946391	946407
AE017150.2	947143	947159
AE017150.2	948203	948223
AE017150.2	948407	948423
AE017150.2	949518	949534
AE017150.2	950270	950286
AE017150.2	951330	951352
AE017150.2	951536	951552
AE017150.2	952647	952663
AE017150.2	953399	953415
AE017150.2	954402	954418
AE017150.2	954599	954615
AE017150.2	956483	956499
AE017150.2	956665	956681
AE017150.2	956936	956952
AE017150.2	958540	958556
AE017150.2	958847	958863
AE017150.2	959397	959417
AE017150.2	959588	959606
AE017150.2	959772	959788
AE017150.2	960930	960946
AE017150.2	964422	964438
AE017150.2	964685	964701
AE017150.2	965096	965112
AE017150.2	965670	965686
AE017150.2	965971	965991
AE017150.2	966630	966646
AE017150.2	967235	967251
AE017150.2	968418	968436
AE017150.2	970760	970780
AE017150.2	970867	970883
AE017150.2	971211	971227
AE017150.2	971618	971640
AE017150.2	974773	974789
AE017150.2	975606	975624
AE017150.2	976549	976565
AE017150.2	977148	977164
AE017150.2	977304	977320
AE017150.2	978306	978322
AE017150.2	979017	979035
AE017150.2	979931	979947
AE017150.2	980154	980170
AE017150.2	982563	982579
AE017150.2	983019	983035
AE017150.2	984375	984391
AE017150.2	986074	986090
AE017150.2	986104	986120
AE017150.2	988765	988781
AE017150.2	990822	990838
AE017150.2	993028	993044
AE017150.2	995820	995836
AE017150.2	995844	995860
AE017150.2	995863	995879
AE017150.2	996016	996032
AE017150.2	996928	996946
AE017150.2	999046	999066
AE017150.2	1000616	1000632
AE017150.2	1000968	1000984
AE017150.2	1001114	1001130
AE017150.2	1001243	1001259
AE017150.2	1001749	1001765
AE017150.2	1001832	1001848
AE017150.2	1002497	1002513
AE017150.2	1003699	1003715
AE017150.2	1004686	1004702
AE017150.2	1005554	1005570
AE017150.2	1005595	1005611
AE017150.2	1006743	1006759
AE017150.2	1007041	1007057
AE017150.2	1007686	1007702
AE017150.2	1008173	1008189
AE017150.2	1010818	1010836
AE017150.2	1011301	1011317
AE017150.2	1011757	1011773
AE017150.2	1013851	1013867
AE017150.2	1016927	1016943
AE017150.2	1021878	1021894
AE017150.2	1021940	1021956
AE017150.2	1022358	1022374
AE017150.2	1024478	1024494
AE017150.2	1025427	1025443
AE017150.2	1025980	1025996
AE017150.2	1029065	1029081
AE017150.2	1029479	1029495
AE017150.2	1030767	1030789
AE017150.2	1031759	1031775
AE017150.2	1032736	1032752
AE017150.2	1033202	1033218
AE017150.2	1033320	1033336
AE017150.2	1034625	1034641
AE017150.2	1036793	1036809
AE017150.2	1037756	1037772
AE017150.2	1038650	1038666
AE017150.2	1038758	1038774
AE017150.2	1040410	1040428
AE017150.2	1040881	1040897
AE017150.2	1042338	1042356
AE017150.2	1042826	1042842
AE017150.2	1042935	1042951
AE017150.2	1042999	1043015
AE017150.2	1043108	1043124
AE017150.2	1043289	1043305
AE017150.2	1044008	1044024
AE017150.2	1044712	1044732
AE017150.2	1045116	1045132
AE017150.2	1046495	1046511
AE017150.2	1046709	1046727
AE017150.2	1046880	1046896
AE017150.2	1048467	1048483
AE017150.2	1050976	1050992
AE017150.2	1051467	1051483
AE017150.2	1051511	1051527
AE017150.2	1054840	1054858
AE017150.2	1056898	1056914
AE017150.2	1057171	1057189
AE017150.2	1057403	1057419
AE017150.2	1058080	1058098
AE017150.2	1061638	1061654
AE017150.2	1061849	1061865
AE017150.2	1062235	1062255
AE017150.2	1062500	1062520
AE017150.2	1063331	1063347
AE017150.2	1063548	1063570
AE017150.2	1063723	1063745
AE017150.2	1065821	1065837
AE017150.2	1067759	1067775
AE017150.2	1068175	1068191
AE017150.2	1069894	1069910
AE017150.2	1072593	1072609
AE017150.2	1074348	1074364
AE017150.2	1077955	1077971
AE017150.2	1081099	1081121
AE017150.2	1083654	1083670
AE017150.2	1084081	1084097
AE017150.2	1087475	1087491
AE017150.2	1087861	1087877
AE017150.2	1089665	1089681
AE017150.2	1090825	1090841
AE017150.2	1091218	1091234
AE017150.2	1093451	1093469
AE017150.2	1096579	1096595
AE017150.2	1097568	1097584
AE017150.2	1099737	1099753
AE017150.2	1105035	1105051
AE017150.2	1105804	1105826
AE017150.2	1107386	1107402
AE017150.2	1107819	1107835
AE017150.2	1109625	1109643
AE017150.2	1109784	1109800
AE017150.2	1110089	1110105
AE017150.2	1112566	1112582
AE017150.2	1119974	1119990
AE017150.2	1125318	1125334
AE017150.2	1128925	1128941
AE017150.2	1130622	1130640
AE017150.2	1130707	1130723
AE017150.2	1136003	1136019
AE017150.2	1136772	1136794
AE017150.2	1138370	1138386
AE017150.2	1138803	1138819
AE017150.2	1140609	1140627
AE017150.2	1140768	1140784
AE017150.2	1143547	1143563
AE017150.2	1143745	1143761
AE017150.2	1145676	1145692
AE017150.2	1148109	1148125
AE017150.2	1148542	1148558
AE017150.2	1150347	1150365
AE017150.2	1150507	1150523
AE017150.2	1153283	1153299
AE017150.2	1155566	1155582
AE017150.2	1159202	1159218
AE017150.2	1159631	1159647
AE017150.2	1161436	1161452
AE017150.2	1161595	1161611
AE017150.2	1163590	1163606
AE017150.2	1164373	1164389
AE017150.2	1165767	1165789
AE017150.2	1169836	1169852
AE017150.2	1170266	1170282
AE017150.2	1172071	1172089
AE017150.2	1172226	1172242
AE017150.2	1174285	1174301
AE017150.2	1175068	1175084
AE017150.2	1176458	1176480
AE017150.2	1178156	1178174
AE017150.2	1178932	1178948
AE017150.2	1181425	1181441
AE017150.2	1182327	1182343
AE017150.2	1182739	1182755
AE017150.2	1183485	1183501
AE017150.2	1183967	1183985
AE017150.2	1184243	1184259
AE017150.2	1184946	1184962
AE017150.2	1185787	1185803
AE017150.2	1186031	1186047
AE017150.2	1186897	1186913
AE017150.2	1187313	1187337
AE017150.2	1187338	1187362
AE017150.2	1187363	1187387
AE017150.2	1188663	1188679
AE017150.2	1188892	1188908
AE017150.2	1190816	1190832
AL929603.2	19209	19225
AL929603.2	19433	19453
AL929603.2	20991	21007
AL929603.2	21892	21908
AL929603.2	22305	22321
AL929603.2	23051	23067
AL929603.2	23533	23551
AL929603.2	23809	23825
AL929603.2	24514	24530
AL929603.2	25598	25614
AL929603.2	26464	26480
AL929603.2	26880	26904
AL929603.2	26907	26927
AL929603.2	27437	27453
AL929603.2	28186	28202
AL929603.2	28415	28431
AL929603.2	29903	29919
AL929603.2	30924	30940
AL929603.2	34067	34085
AL929603.2	36623	36639
AL929603.2	37061	37077
AL929603.2	37531	37547
AL929603.2	39349	39365
AL929603.2	39471	39487
AL929603.2	40550	40566
AL929603.2	41678	41694
AL929603.2	41923	41945
AL929603.2	45077	45093
AL929603.2	48004	48020
AL929603.2	49809	49825
AL929603.2	50968	50984
AL929603.2	51361	51377
AL929603.2	56714	56730
AL929603.2	58011	58027
AL929603.2	58444	58460
AL929603.2	60241	60259
AL929603.2	60400	60416
AL929603.2	63170	63186
AL929603.2	68153	68171
AL929603.2	68476	68492
AL929603.2	71616	71632
AL929603.2	74090	74108
AL929603.2	75709	75725
AL929603.2	77094	77110
AL929603.2	82561	82577
AL929603.2	85531	85549
AL929603.2	87120	87136
AL929603.2	87554	87570
AL929603.2	89358	89374
AL929603.2	89518	89534
AL929603.2	91564	91580
AL929603.2	92347	92363
AL929603.2	93724	93746
AL929603.2	94264	94280
AL929603.2	96191	96207
AL929603.2	98684	98700
AL929603.2	99586	99602
AL929603.2	100000	100016
AL929603.2	100744	100760
AL929603.2	101226	101244
AL929603.2	101502	101518
AL929603.2	101806	101822
AL929603.2	102207	102223
AL929603.2	103295	103311
AL929603.2	104159	104175
AL929603.2	104575	104599
AL929603.2	104600	104620
AL929603.2	104623	104639
AL929603.2	105148	105164
AL929603.2	105896	105912
AL929603.2	106125	106141
AL929603.2	108633	108649
AL929603.2	111773	111791
AL929603.2	114323	114339
AL929603.2	114769	114785
AL929603.2	115242	115258
AL929603.2	116095	116111
AL929603.2	117207	117223
AL929603.2	119163	119179
AL929603.2	121250	121266
AL929603.2	125364	125382
AL929603.2	127702	127718
AL929603.2	129668	129684
AL929603.2	130097	130119
AL929603.2	130567	130583
AL929603.2	131190	131206
AL929603.2	131315	131331
AL929603.2	131606	131624
AL929603.2	131660	131676
AL929603.2	131736	131752
AL929603.2	132031	132049
AL929603.2	132675	132697
AL929603.2	133144	133160
AL929603.2	133325	133341
AL929603.2	133468	133484
AL929603.2	134049	134065
AL929603.2	134493	134509
AL929603.2	135056	135072
AL929603.2	135113	135129
AL929603.2	136067	136083
AL929603.2	136376	136394
AL929603.2	136491	136507
AL929603.2	137406	137422
AL929603.2	138252	138268
AL929603.2	138445	138469
AL929603.2	138806	138822
AL929603.2	139398	139422
AL929603.2	139633	139655
AL929603.2	139828	139844
AL929603.2	139908	139924
AL929603.2	140005	140021
AL929603.2	140142	140158
AL929603.2	140667	140683
AL929603.2	141866	141882
AL929603.2	143524	143540
AL929603.2	144909	144925
AL929603.2	148445	148467
AL929603.2	148915	148931
AL929603.2	149529	149545
AL929603.2	149654	149670
AL929603.2	149945	149963
AL929603.2	149999	150015
AL929603.2	150075	150091
AL929603.2	150370	150388
AL929603.2	151014	151036
AL929603.2	151483	151499
AL929603.2	151664	151680
AL929603.2	151807	151823
AL929603.2	152388	152404
AL929603.2	152832	152848
AL929603.2	153395	153411
AL929603.2	153452	153468
AL929603.2	154406	154422
AL929603.2	154600	154616
AL929603.2	154715	154733
AL929603.2	154830	154846
AL929603.2	155743	155759
AL929603.2	156589	156605
AL929603.2	156782	156806
AL929603.2	157143	157159
AL929603.2	157735	157759
AL929603.2	157970	157992
AL929603.2	158165	158181
AL929603.2	158245	158261
AL929603.2	158342	158358
AL929603.2	158479	158495
AL929603.2	158591	158607
AL929603.2	159004	159020
AL929603.2	160757	160773
AL929603.2	169338	169354
AL929603.2	169467	169483
AL929603.2	169511	169527
AL929603.2	172136	172152
AL929603.2	174320	174336
AL929603.2	176759	176775
AL929603.2	177860	177876
AL929603.2	180550	180566
AL929603.2	181304	181324
AL929603.2	183488	183504
AL929603.2	183930	183946
AL929603.2	184369	184385
AL929603.2	184486	184502
AL929603.2	185326	185342
AL929603.2	185508	185524
AL929603.2	185928	185944
AL929603.2	187822	187838
AL929603.2	188099	188115
AL929603.2	189208	189224
AL929603.2	189851	189867
AL929603.2	193534	193550
AL929603.2	193860	193876
AL929603.2	196240	196256
AL929603.2	199276	199292
AL929603.2	202364	202384
AL929603.2	202887	202903
AL929603.2	205635	205659
AL929603.2	205835	205851
AL929603.2	207027	207043
AL929603.2	207909	207925
AL929603.2	208039	208055
AL929603.2	208763	208779
AL929603.2	209331	209347
AL929603.2	210135	210151
AL929603.2	211050	211066
AL929603.2	213309	213333
AL929603.2	213334	213350
AL929603.2	214123	214139
AL929603.2	215869	215885
AL929603.2	216485	216505
AL929603.2	216736	216752
AL929603.2	217361	217381
AL929603.2	217740	217760
AL929603.2	218233	218249
AL929603.2	219069	219085
AL929603.2	219644	219660
AL929603.2	219706	219722
AL929603.2	220474	220498
AL929603.2	220727	220743
AL929603.2	220955	220971
AL929603.2	222931	222947
AL929603.2	223976	223992
AL929603.2	225258	225274
AL929603.2	226594	226612
AL929603.2	227305	227321
AL929603.2	228126	228146
AL929603.2	232830	232846
AL929603.2	233113	233129
AL929603.2	233230	233250
AL929603.2	233938	233954
AL929603.2	234658	234674
AL929603.2	234839	234855
AL929603.2	234948	234964
AL929603.2	235012	235028
AL929603.2	239345	239361
AL929603.2	239763	239779
AL929603.2	239873	239889
AL929603.2	240010	240026
AL929603.2	240107	240123
AL929603.2	240187	240203
AL929603.2	240376	240398
AL929603.2	240609	240633
AL929603.2	241209	241225
AL929603.2	241562	241586
AL929603.2	241763	241779
AL929603.2	242609	242625
AL929603.2	243518	243534
AL929603.2	243631	243649
AL929603.2	243946	243962
AL929603.2	244900	244916
AL929603.2	244957	244973
AL929603.2	245520	245536
AL929603.2	245965	245981
AL929603.2	246546	246562
AL929603.2	246689	246705
AL929603.2	246871	246887
AL929603.2	247334	247356
AL929603.2	247982	248000
AL929603.2	248279	248295
AL929603.2	248355	248371
AL929603.2	248407	248425
AL929603.2	248700	248716
AL929603.2	249177	249193
AL929603.2	249438	249454
AL929603.2	249902	249924
AL929603.2	253442	253458
AL929603.2	254827	254843
AL929603.2	256485	256501
AL929603.2	257372	257388
AL929603.2	258232	258248
AL929603.2	258292	258308
AL929603.2	259491	259507
AL929603.2	260408	260424
AL929603.2	261070	261086
AL929603.2	262404	262420
AL929603.2	262949	262965
AL929603.2	263314	263330
AL929603.2	263382	263398
AL929603.2	263920	263936
AL929603.2	264230	264246
AL929603.2	264724	264740
AL929603.2	265643	265659
AL929603.2	268005	268021
AL929603.2	268947	268967
AL929603.2	269228	269252
AL929603.2	269489	269505
AL929603.2	269895	269911
AL929603.2	270528	270544
AL929603.2	271534	271550
AL929603.2	272905	272921
AL929603.2	273176	273192
AL929603.2	273318	273334
AL929603.2	273694	273718
AL929603.2	275172	275188
AL929603.2	276858	276880
AL929603.2	277650	277670
AL929603.2	278801	278825
AL929603.2	279258	279278
AL929603.2	279827	279843
AL929603.2	280112	280128
AL929603.2	281442	281460
AL929603.2	281926	281946
AL929603.2	281986	282004
AL929603.2	282019	282035
AL929603.2	282121	282139
AL929603.2	283305	283321
AL929603.2	283347	283363
AL929603.2	284067	284087
AL929603.2	284112	284128
AL929603.2	284211	284227
AL929603.2	284284	284300
AL929603.2	285450	285466
AL929603.2	285497	285513
AL929603.2	285720	285736
AL929603.2	286198	286222
AL929603.2	286254	286272
AL929603.2	286847	286865
AL929603.2	288563	288579
AL929603.2	288721	288737
AL929603.2	289673	289689
AL929603.2	290001	290019
AL929603.2	292813	292829
AL929603.2	294030	294046
AL929603.2	294182	294198
AL929603.2	294354	294370
AL929603.2	294531	294547
AL929603.2	294609	294633
AL929603.2	294634	294654
AL929603.2	295769	295785
AL929603.2	297254	297270
AL929603.2	297500	297516
AL929603.2	297943	297959
AL929603.2	297985	298009
AL929603.2	299002	299020
AL929603.2	299947	299963
AL929603.2	301686	301702
AL929603.2	302668	302684
AL929603.2	303290	303306
AL929603.2	303409	303425
AL929603.2	303540	303556
AL929603.2	303923	303939
AL929603.2	304201	304219
AL929603.2	304307	304323
AL929603.2	304442	304458
AL929603.2	306196	306212
AL929603.2	306605	306621
AL929603.2	306923	306939
AL929603.2	307082	307098
AL929603.2	308002	308018
AL929603.2	308212	308228
AL929603.2	308367	308383
AL929603.2	309694	309710
AL929603.2	314566	314584
AL929603.2	315443	315459
AL929603.2	315631	315647
AL929603.2	315925	315943
AL929603.2	318776	318794
AL929603.2	319366	319382
AL929603.2	320109	320127
AL929603.2	321189	321213
AL929603.2	322984	323000
AL929603.2	326797	326813
AL929603.2	328510	328530
AL929603.2	328534	328550
AL929603.2	329864	329880
AL929603.2	330643	330659
AL929603.2	330849	330865
AL929603.2	331400	331418
AL929603.2	331424	331446
AL929603.2	333659	333675
AL929603.2	333789	333805
AL929603.2	334476	334492
AL929603.2	335399	335415
AL929603.2	336405	336423
AL929603.2	337153	337169
AL929603.2	338001	338017
AL929603.2	338444	338460
AL929603.2	338522	338538
AL929603.2	339095	339111
AL929603.2	339306	339322
AL929603.2	339754	339770
AL929603.2	340555	340571
AL929603.2	340954	340970
AL929603.2	341023	341039
AL929603.2	342744	342760
AL929603.2	344750	344766
AL929603.2	345486	345502
AL929603.2	346834	346858
AL929603.2	346920	346938
AL929603.2	346982	347002
AL929603.2	347585	347601
AL929603.2	348810	348826
AL929603.2	348885	348901
AL929603.2	349929	349945
AL929603.2	350419	350437
AL929603.2	350791	350807
AL929603.2	351031	351047
AL929603.2	352344	352360
AL929603.2	352553	352569
AL929603.2	353336	353352
AL929603.2	354182	354198
AL929603.2	355244	355260
AL929603.2	355473	355489
AL929603.2	356015	356031
AL929603.2	356235	356251
AL929603.2	356687	356703
AL929603.2	357189	357205
AL929603.2	357221	357237
AL929603.2	358464	358480
AL929603.2	360118	360134
AL929603.2	360355	360371
AL929603.2	361740	361756
AL929603.2	363095	363111
AL929603.2	363948	363964
AL929603.2	364573	364589
